QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
XLOC_006945	SpisGene12185	1351	462	424	383	399	0	+3/+1	462	1351	451	403	421	0	+1/+3	894	0.0	3	938	0.0	3
XLOC_006948	SpisGene11159	1331	351	77	70	74	0	+2/+1	351	1331	77	70	74	0	+1/+2	170	3e-41	1	170	7e-42	1
XLOC_006949	SpisGene12067	397	511	309	285	296	0	+2/+3	511	397	328	303	315	0	+3/+2	671	3e-180	3	674	0.0	2
XLOC_006951	SpisGene2925	298	762	290	251	267	0	+3/+1	762	298	290	251	267	0	+1/+3	595	4e-170	1	595	1e-169	1
XLOC_006955	SpisGene19460	1192	434	342	273	303	0	+3/+3	434	1192	316	256	282	0	+1/+2	620	0.0	3	613	0.0	2
XLOC_006960	SpisGene9386	794	721	367	357	362	0	+2/+2	721	794	367	357	362	0	+2/+2	846	0.0	2	846	0.0	2
XLOC_006962	SpisGene14056	376	235	222	207	215	0	+2/+1	235	376	222	207	215	0	+1/+2	522	4e-148	1	522	3e-148	1
XLOC_006963	SpisGene14055	914	2137	836	727	776	0	+2/+2	2137	914	821	719	766	0	+2/+2	1700	0.0	3	1685	0.0	4
XLOC_006969	SpisGene17916	1039	1103	853	688	737	0	+3/+2	1103	1039	870	652	710	0	-1/-3	1580	0.0	7	1439	0.0	6
XLOC_006970	SpisGene17913	1336	194	192	169	180	0	-1/+1	194	1336	192	169	180	0	+1/-1	396	3e-109	1	396	3e-110	1
XLOC_006988	SpisGene9377	403	791	384	282	315	0	+2/+1	791	403	384	282	315	0	+1/+2	672	6e-175	4	672	1e-174	4
XLOC_006991	SpisGene9375	510	1273	378	307	333	0	+1/+3	1273	510	395	310	337	0	+1/+2	748	1e-173	7	763	1e-171	8
XLOC_007001	SpisGene534	1143	1177	925	722	786	0	-1/-2	1177	1143	908	759	825	0	+3/+1	1651	0.0	12	1792	0.0	9
XLOC_007002	SpisGene532	874	664	623	534	564	0	+2/+1	664	874	622	534	567	0	+1/+2	1200	0.0	6	1236	0.0	6
XLOC_007003	SpisGene531	963	803	478	416	444	0	+2/+1	803	963	476	418	445	0	+1/+2	920	0.0	5	918	0.0	6
XLOC_007005	SpisGene530	870	474	464	402	421	0	+3/+2	474	870	473	410	430	0	+2/+3	875	0.0	2	909	0.0	2
XLOC_007006	SpisGene525	1723	521	355	328	338	0	+2/+1	521	1723	431	347	373	0	+3/+2	794	0.0	5	783	0.0	2
XLOC_007007	SpisGene524	716	1140	532	493	510	0	+3/+2	1140	716	532	493	510	0	+2/+3	1148	0.0	4	1150	0.0	4
XLOC_007008	SpisGene522	359	288	298	220	245	0	+2/+3	288	359	276	206	234	0	+3/+2	486	3e-119	4	462	7e-118	3
XLOC_007009	SpisGene521	290	218	198	186	194	0	+1/+1	218	290	199	187	195	0	+1/+1	447	9e-119	2	448	2e-119	2
XLOC_007010	SpisGene520	670	609	337	231	266	0	+3/+3	609	670	353	244	275	0	+2/+1	558	3e-124	6	589	2e-127	7
XLOC_007011	SpisGene516	889	610	538	459	485	0	+2/+2	610	889	536	456	485	0	+2/+3	1003	0.0	5	1031	0.0	5
XLOC_007012	SpisGene515	248	324	176	134	154	0	+3/+1	324	248	176	134	154	0	+1/+3	330	2e-90	1	330	2e-90	1
XLOC_007013	SpisGene514	907	770	616	493	545	0	+2/+1	770	907	629	503	556	0	+1/+3	1210	0.0	6	1235	0.0	7
XLOC_007016	SpisGene507	747	286	286	261	273	0	+1/+1	286	747	286	261	273	0	+1/+1	596	5e-170	1	596	2e-170	1
XLOC_007019	SpisGene539	484	210	150	127	137	0	+2/+1	210	484	150	127	137	0	+1/+2	310	4e-84	1	310	2e-84	1
XLOC_007020	SpisGene538	955	1554	604	426	476	0	-1/-3	1554	955	601	430	477	0	+2/+3	1019	0.0	15	994	0.0	17
XLOC_007021	SpisGene537	1912	616	507	486	497	0	+3/+3	616	1912	517	495	503	0	+2/+2	1165	0.0	4	1184	0.0	4
XLOC_007022	SpisGene536	2343	242	152	138	140	0	-1/-2	242	2343	149	139	145	0	+1/+1	310	2e-83	1	331	1e-90	1
XLOC_007023	SpisGene535	1489	936	845	752	784	0	+1/+1	936	1489	900	757	793	0	-1/-1	1797	0.0	3	1748	0.0	4
XLOC_007024	SpisGene533	814	1401	441	371	397	0	+2/+3	1401	814	428	364	389	0	+3/+2	906	0.0	2	899	0.0	3
XLOC_007027	SpisGene22078	868	318	204	139	159	0	-3/+1	318	868	204	139	159	0	+1/-3	368	1e-94	2	368	4e-95	2
XLOC_007028	SpisGene529	341	412	273	202	232	0	-1/-2	412	341	273	202	232	0	-2/-1	503	5e-108	7	503	6e-108	7
XLOC_007030	SpisGene523	580	794	487	398	437	0	-3/-1	794	580	501	415	441	0	+2/+3	955	0.0	8	980	0.0	9
XLOC_007033	SpisGene25809.Novel	660	575	437	343	375	0	+1/+2	575	660	454	354	384	0	+1/+2	762	0.0	5	776	0.0	6
XLOC_007034	SpisGene510	1742	1602	1106	920	953	0	+1/+3	1602	1742	1106	920	953	0	+3/+1	2066	0.0	3	1976	0.0	3
XLOC_007035	SpisGene508	1047	641	545	425	478	0	+3/+1	641	1047	546	417	470	0	+1/+3	1034	0.0	5	1022	0.0	5
XLOC_007055	SpisGene9531	305	304	260	172	207	0	+3/+1	304	305	260	172	207	0	+1/+3	446	4e-102	5	446	4e-102	5
XLOC_007058	SpisGene9528	861	234	204	182	189	0	+2/+1	234	861	233	199	208	0	+1/+2	424	5e-106	3	472	4e-121	3
XLOC_007064	SpisGene9529	1529	432	216	182	192	0	+3/+1	432	1529	216	187	195	0	+1/+3	432	9e-105	3	432	2e-105	3
XLOC_007065	SpisGene9526	2685	2546	1108	962	1027	0	+1/+1	2546	2685	1108	962	1027	0	+1/+1	2533	0.0	5	2559	0.0	5
XLOC_007068	SpisGene9522	831	397	380	293	331	0	+3/+1	397	831	390	300	339	0	+1/+3	739	0.0	3	760	0.0	3
XLOC_007081	SpisGene8835	715	765	194	145	160	0	+3/+1	765	715	194	145	160	0	+1/+3	350	2e-89	2	350	2e-89	2
XLOC_007086	SpisGene6905	414	615	257	231	245	0	+3/+2	615	414	262	239	247	0	+2/+3	557	2e-140	4	527	5e-137	3
XLOC_007098	SpisGene19766	585	487	301	269	285	0	+1/+1	487	585	301	269	285	0	+1/+1	662	0.0	2	662	0.0	2
XLOC_007102	SpisGene15294	658	355	328	280	300	0	+2/+2	355	658	328	280	300	0	+2/+2	671	3e-174	4	690	3e-180	4
XLOC_007103	SpisGene15292	1296	416	371	312	335	0	+3/+2	416	1296	371	312	335	0	+2/+3	711	1e-177	6	720	2e-180	6
XLOC_007105	SpisGene245	853	675	643	493	542	0	+2/+3	675	853	638	488	539	0	+2/+1	1189	0.0	6	1151	0.0	5
XLOC_007107	SpisGene24485	1040	924	596	415	475	0	+1/+1	924	1040	580	408	461	0	+1/+1	1019	0.0	6	1002	0.0	6
XLOC_007108	SpisGene15296	635	553	496	418	443	0	+2/+1	553	635	519	440	464	0	+1/+1	982	0.0	6	1012	0.0	5
XLOC_007109	SpisGene15291	302	294	262	189	217	0	+1/+2	294	302	262	189	217	0	+2/+1	472	9e-127	2	472	1e-126	2
XLOC_007122	SpisGene12930	253	523	230	141	173	0	+2/+1	523	253	230	141	173	0	+1/+2	345	1e-88	2	345	3e-88	2
XLOC_007122	SpisGene20918	253	435	230	141	173	0	+2/+1	435	253	230	141	173	0	+1/+2	345	1e-88	2	345	2e-88	2
XLOC_007122	SpisGene22478	253	525	230	141	173	0	+2/+1	525	253	230	141	173	0	+1/+2	345	1e-88	2	345	3e-88	2
XLOC_007122	SpisGene23344	253	406	230	141	173	0	+2/+1	406	253	230	141	173	0	+1/+2	345	1e-88	2	345	2e-88	2
XLOC_007137	SpisGene21914	332	322	292	231	255	0	+2/+1	322	332	292	231	255	0	+1/+2	571	8e-163	1	563	2e-160	1
XLOC_007142	SpisGene21269	1684	502	425	301	356	0	+2/+3	502	1684	428	306	356	0	+3/+2	735	1e-174	6	749	2e-173	7
XLOC_007152	SpisGene19016	1363	348	343	261	293	0	+1/+2	348	1363	348	262	295	0	+2/+1	624	2e-165	3	625	3e-166	3
XLOC_007193	SpisGene21169	1402	905	906	715	790	0	+3/+1	905	1402	906	715	790	0	+1/+3	1720	0.0	3	1684	0.0	3
XLOC_007194	SpisGene21170	3339	1378	1117	772	876	0	+1/+3	1378	3339	1127	717	808	0	-3/-1	1780	0.0	10	1616	0.0	13
XLOC_007201	SpisGene21168	704	968	568	427	484	0	+3/+1	968	704	568	427	484	0	+1/+3	1047	0.0	4	1047	0.0	4
XLOC_007204	SpisGene10018	946	805	739	557	623	0	+1/+2	805	946	725	549	613	0	+2/+1	1249	0.0	4	1235	0.0	5
XLOC_007205	SpisGene10027	311	286	186	168	175	0	+1/+3	286	311	195	174	184	0	+3/+1	434	4e-112	3	432	5e-103	4
XLOC_007208	SpisGene10028	1378	6751	1340	1215	1277	0	+2/+3	6751	1378	1344	1264	1310	0	+2/+1	2923	0.0	3	3066	0.0	4
XLOC_007211	SpisGene10033	579	119	117	102	107	0	+2/+3	119	579	117	102	108	0	+2/+1	258	3e-55	3	252	1e-54	3
XLOC_007213	SpisGene7992	2786	1997	1574	1211	1303	0	-3/-3	1997	2786	1575	1283	1406	0	+1/+1	2629	0.0	7	2953	0.0	6
XLOC_007216	SpisGene10020	934	421	421	377	403	0	+2/+1	421	934	421	377	403	0	+1/+2	902	0.0	2	902	0.0	2
XLOC_007217	SpisGene10021	946	590	219	180	193	0	+3/+1	590	946	222	198	211	0	+1/+3	446	1e-109	3	488	3e-122	3
XLOC_007219	SpisGene10022	902	1342	318	233	262	0	+2/+3	1342	902	318	261	283	0	+1/+3	528	3e-149	1	563	1e-159	1
XLOC_007220	SpisGene10024	1126	791	413	268	306	0	+3/+1	791	1126	426	278	317	0	+1/+3	622	3e-99	14	634	5e-98	15
XLOC_007221	SpisGene10035	697	469	405	376	391	0	+1/+1	469	697	404	375	390	0	+1/+1	910	0.0	3	906	0.0	3
XLOC_007222	SpisGene10036	165	295	163	132	140	0	+2/+2	295	165	163	132	140	0	+2/+2	320	5e-81	2	320	1e-80	2
XLOC_007269	SpisGene12324	1377	755	445	385	411	0	+2/+1	755	1377	445	385	411	0	+1/+2	930	0.0	4	935	0.0	4
XLOC_007270	SpisGene12322	1598	593	595	506	539	0	+2/+1	593	1598	595	506	539	0	+1/+2	1226	0.0	3	1226	0.0	3
XLOC_007273	SpisGene6449	1650	908	916	803	843	0	+1/+3	908	1650	915	813	851	0	+2/+3	1926	0.0	5	1943	0.0	5
XLOC_007275	SpisGene6445	1196	764	656	514	556	0	+3/+2	764	1196	655	513	556	0	+2/+3	1170	0.0	12	1202	0.0	12
XLOC_007276	SpisGene6444	1129	1838	1010	924	960	0	+1/+2	1838	1129	1013	919	950	0	+2/+1	2141	0.0	6	2111	0.0	6
XLOC_007278	SpisGene6439	856	320	235	181	195	0	+2/+3	320	856	233	175	187	0	+3/+2	446	5e-93	8	426	1e-92	7
XLOC_007281	SpisGene6438	1559	884	366	348	357	0	+1/+1	884	1559	382	362	373	0	+1/+1	777	0.0	2	770	0.0	1
XLOC_007282	SpisGene12325	3131	2002	1954	1679	1780	0	+3/+3	2002	3131	1931	1669	1762	0	+3/+3	3972	0.0	9	3940	0.0	10
XLOC_007283	SpisGene12323	1682	160	159	154	157	0	+3/+1	160	1682	161	156	159	0	+1/+3	374	5e-88	3	378	1e-90	3
XLOC_007285	SpisGene12319	984	681	573	494	517	0	-2/-2	681	984	480	423	450	0	+1/+2	1076	0.0	6	976	0.0	4
XLOC_007287	SpisGene6460	1706	1125	917	694	801	0	+3/+1	1125	1706	904	690	794	0	+1/+3	1654	0.0	4	1668	0.0	4
XLOC_007289	SpisGene6450	1015	409	278	209	229	0	+1/+1	409	1015	293	215	233	0	+1/+1	491	6e-120	4	501	2e-123	4
XLOC_007290	SpisGene6448	846	220	220	211	214	0	+1/+1	220	846	220	211	214	0	+1/+1	489	1e-137	1	489	3e-138	1
XLOC_007292	SpisGene6441	334	376	314	280	298	0	+3/+1	376	334	314	280	298	0	+1/+3	672	0.0	1	644	0.0	1
XLOC_007314	SpisGene13744	515	371	203	98	137	0	+2/+3	371	515	187	92	128	0	+3/+2	260	2e-55	3	239	2e-55	2
XLOC_007321	SpisGene21246	955	953	926	754	827	0	+2/+1	953	955	926	754	827	0	+1/+2	1932	0.0	4	1932	0.0	4
XLOC_007322	SpisGene21250	296	186	189	149	162	0	+1/+2	186	296	187	154	170	0	+2/+1	356	7e-86	3	336	4e-86	2
XLOC_007323	SpisGene21254	379	271	224	159	181	0	+1/+2	271	379	203	147	166	0	+1/+1	382	7e-83	5	358	3e-81	4
XLOC_007324	SpisGene21256	164	365	163	148	156	0	+1/+1	365	164	163	148	156	0	+1/+1	370	1e-102	1	370	4e-102	1
XLOC_007325	SpisGene11358	510	593	224	197	202	0	+2/+3	593	510	210	194	200	0	+3/+2	480	4e-117	4	487	2e-131	3
XLOC_007326	SpisGene11359	397	737	292	275	282	0	+2/+2	737	397	296	255	276	0	-1/-3	569	5e-162	1	595	1e-169	1
XLOC_007327	SpisGene11361	2359	1175	979	790	857	0	+1/+3	1175	2359	977	811	870	0	+2/+3	1776	0.0	7	1841	0.0	9
XLOC_007328	SpisGene11364	1335	873	703	538	589	0	+3/+1	873	1335	712	547	599	0	+1/+3	1244	0.0	7	1234	0.0	6
XLOC_007329	SpisGene11366	1101	1001	943	771	829	0	+2/+2	1001	1101	978	799	862	0	+2/+2	1876	0.0	15	1966	0.0	15
XLOC_007331	SpisGene11367	377	562	191	139	155	0	+1/+2	562	377	191	139	155	0	+2/+1	325	6e-79	3	323	7e-78	3
XLOC_007335	SpisGene886	437	1565	248	194	226	0	+3/+1	1565	437	248	194	226	0	+1/+3	494	2e-139	1	473	1e-132	1
XLOC_007336	SpisGene881	649	461	424	333	362	0	+3/+1	461	649	391	315	342	0	+1/+1	807	0.0	4	777	0.0	4
XLOC_007337	SpisGene878	2184	748	561	393	451	0	-2/+1	748	2184	572	399	457	0	+1/-2	905	0.0	7	919	0.0	7
XLOC_007338	SpisGene876	2102	1538	396	385	393	0	-1/+2	1538	2102	399	385	394	0	+2/-1	933	0.0	2	934	0.0	2
XLOC_007341	SpisGene21248	1740	1439	721	682	704	0	+1/+2	1439	1740	783	716	743	0	+1/+3	1612	0.0	7	1658	0.0	7
XLOC_007343	SpisGene21249	756	163	163	160	162	0	+1/+1	163	756	163	160	162	0	+1/+1	388	2e-107	1	388	4e-108	1
XLOC_007344	SpisGene21251	589	355	307	270	288	0	+2/+1	355	589	310	271	288	0	+3/+1	630	9e-166	3	631	2e-166	3
XLOC_007345	SpisGene21253	484	417	371	329	347	0	+3/+3	417	484	371	329	347	0	+3/+3	775	0.0	2	775	0.0	2
XLOC_007346	SpisGene21255	656	255	207	192	200	0	+2/+2	255	656	207	192	200	0	+2/+2	488	2e-137	1	488	6e-138	1
XLOC_007347	SpisGene11357	1565	763	209	183	194	0	+3/+1	763	1565	196	155	165	0	-1/-3	383	2e-105	1	385	2e-106	1
XLOC_007349	SpisGene11363	754	513	489	395	417	0	+1/+1	513	754	487	396	420	0	+1/+1	824	0.0	4	845	0.0	5
XLOC_007351	SpisGene884	1063	924	685	503	545	0	+2/+3	924	1063	667	492	531	0	+2/+3	1067	0.0	2	1068	0.0	1
XLOC_007354	SpisGene883	554	1449	479	456	470	0	+2/+1	1449	554	479	456	470	0	+1/+2	1089	0.0	3	1089	0.0	3
XLOC_007355	SpisGene880	1238	949	668	527	593	0	+2/+1	949	1238	664	526	592	0	+1/+2	1333	0.0	7	1332	0.0	7
XLOC_007356	SpisGene876	1340	1538	396	385	393	0	+1/+2	1538	1340	399	385	394	0	+2/+1	933	0.0	2	934	0.0	2
XLOC_007375	SpisGene873	325	305	257	232	239	0	+2/+3	305	325	248	227	233	0	+3/+2	558	1e-140	4	549	4e-138	4
XLOC_007377	SpisGene866	619	1019	455	389	413	0	-1/-3	1019	619	455	389	413	0	-3/-1	903	0.0	6	903	0.0	6
XLOC_007380	SpisGene874	955	1815	692	551	607	0	+2/+1	1815	955	692	551	607	0	+1/+2	1330	0.0	5	1330	0.0	5
XLOC_007381	SpisGene872	547	552	219	174	188	0	+1/+2	552	547	208	172	183	0	+2/+1	405	9e-98	3	403	3e-97	3
XLOC_007382	SpisGene871	482	310	303	291	297	0	+1/+1	310	482	303	291	297	0	+1/+1	670	0.0	1	657	0.0	1
XLOC_007384	SpisGene870	415	1321	403	362	382	0	+3/+1	1321	415	403	362	382	0	+1/+3	841	0.0	2	868	0.0	2
XLOC_007385	SpisGene869	2104	1744	1681	1497	1574	0	+1/+3	1744	2104	1690	1504	1581	0	+3/+1	3484	0.0	6	3500	0.0	7
XLOC_007386	SpisGene868	1943	1868	1645	1462	1559	0	+2/+1	1868	1943	1629	1206	1295	0	-3/-3	3370	0.0	1	2610	0.0	1
XLOC_007388	SpisGene865	3870	1265	1157	980	1017	0	+2/+3	1265	3870	1120	905	961	0	+3/+2	2230	0.0	10	2058	0.0	10
XLOC_007400	SpisGene23521	2049	3227	1439	1161	1277	0	+2/+1	3227	2049	1378	1116	1222	0	+1/+2	2767	0.0	6	2708	0.0	8
XLOC_007408	SpisGene3071	586	1456	410	359	377	0	+3/+3	1456	586	390	347	364	0	+3/+3	860	0.0	2	833	0.0	3
XLOC_007410	SpisGene3077	458	328	271	243	251	0	+2/+2	328	458	271	243	251	0	+2/+2	612	2e-168	2	577	7e-158	2
XLOC_007411	SpisGene3079	715	280	268	233	248	0	+2/+1	280	715	268	233	248	0	+1/+2	610	1e-155	4	610	5e-156	4
XLOC_007412	SpisGene3084	629	325	302	271	286	0	+1/+1	325	629	304	273	288	0	+1/+1	687	0.0	2	690	0.0	2
XLOC_007413	SpisGene3072	1583	472	380	330	352	0	+3/+1	472	1583	379	331	351	0	+3/+2	769	0.0	2	769	0.0	2
XLOC_007414	SpisGene3073	930	640	450	359	390	0	+3/+3	640	930	451	360	391	0	+3/+3	857	0.0	6	859	0.0	6
XLOC_007415	SpisGene3074	1542	983	758	584	641	0	-2/-3	983	1542	767	632	686	0	+1/+3	1337	0.0	6	1462	0.0	6
XLOC_007417	SpisGene3075	227	1395	226	194	204	0	+2/+1	1395	227	226	194	204	0	+1/+2	453	3e-121	2	459	6e-122	2
XLOC_007420	SpisGene3076	1174	1496	463	358	397	0	+2/+2	1496	1174	480	356	399	0	+2/+2	861	0.0	7	843	0.0	7
XLOC_007421	SpisGene3078	544	430	404	333	361	0	+2/+2	430	544	404	333	361	0	+2/+2	834	0.0	6	848	0.0	6
XLOC_007422	SpisGene3081	1307	270	256	222	234	0	+3/+2	270	1307	251	219	230	0	+2/+3	564	1e-141	4	518	4e-129	4
XLOC_007423	SpisGene3082	1867	2071	1646	1331	1430	0	+1/+3	2071	1867	1621	1262	1360	0	+2/+1	2985	0.0	18	2712	0.0	14
XLOC_007444	SpisGene14795	363	219	89	45	60	0	+3/+1	219	363	89	51	64	0	+1/+3	108	2e-17	2	110	3e-18	2
XLOC_007446	SpisGene15536	489	754	312	221	255	0	+2/+2	754	489	312	221	255	0	+2/+2	514	4e-132	3	514	4e-130	3
XLOC_007448	SpisGene15544	1161	623	588	486	524	0	+3/+2	623	1161	578	476	514	0	+2/+3	1146	0.0	8	1106	0.0	7
XLOC_007449	SpisGene15547	2306	2150	1857	1333	1461	0	+3/+2	2150	2306	1914	1365	1503	0	+1/+3	3047	0.0	31	3052	0.0	30
XLOC_007451	SpisGene15553	669	765	530	488	508	0	+1/+3	765	669	524	485	504	0	+3/+1	1196	0.0	1	1193	0.0	1
XLOC_007452	SpisGene10370	616	641	432	427	430	0	+1/+1	641	616	432	427	430	0	+1/+1	1011	0.0	1	1011	0.0	1
XLOC_007452	SpisGene15161	616	452	432	428	431	0	+1/+1	452	616	448	437	441	0	+3/+3	1011	0.0	1	1034	0.0	2
XLOC_007453	SpisGene15559	1622	498	498	470	483	0	+3/+1	498	1622	498	470	483	0	+1/+3	1114	0.0	1	1086	0.0	1
XLOC_007456	SpisGene15561	304	714	281	237	249	0	+1/+2	714	304	277	241	252	0	+3/+2	544	7e-120	7	543	1e-119	7
XLOC_007458	SpisGene15562	260	488	238	191	208	0	+2/+2	488	260	257	194	209	0	-3/-3	462	6e-101	6	477	2e-105	6
XLOC_007459	SpisGene15564	794	570	477	325	344	0	-3/-2	570	794	442	293	329	0	+1/+2	789	0.0	8	681	5e-179	7
XLOC_007461	SpisGene18344	350	307	173	121	131	0	-2/-2	307	350	177	125	139	0	-2/-2	302	3e-59	5	240	2e-51	4
XLOC_007462	SpisGene18343	594	1038	160	132	136	0	+3/+1	1038	594	147	120	124	0	+1/+3	241	5e-49	3	244	5e-56	2
XLOC_007464	SpisGene18341	339	316	242	183	199	0	-3/-1	316	339	244	184	202	0	-1/-3	453	2e-98	6	460	1e-100	6
XLOC_007466	SpisGene18340	161	547	124	104	108	0	+3/+1	547	161	111	95	100	0	-2/-2	250	2e-59	3	219	1e-50	2
XLOC_007467	SpisGene18339	416	704	377	307	327	0	+1/+3	704	416	367	295	314	0	+1/+3	703	0.0	4	631	0.0	4
XLOC_007468	SpisGene18338	993	1455	699	648	666	0	+3/+1	1455	993	666	497	526	0	-2/-1	1504	0.0	7	1097	0.0	1
XLOC_007471	SpisGene18337	683	954	568	473	499	0	+2/+2	954	683	591	494	519	0	-1/-3	1170	0.0	8	1127	0.0	6
XLOC_007472	SpisGene7832	808	402	257	243	253	0	+1/+1	402	808	258	244	254	0	+1/+1	590	4e-160	2	592	4e-161	2
XLOC_007473	SpisGene7829	2205	393	292	200	232	0	+2/+2	393	2205	291	202	233	0	+2/+2	490	7e-94	8	480	1e-91	8
XLOC_007474	SpisGene7826	425	681	244	173	193	0	+3/+3	681	425	244	173	193	0	+3/+3	416	2e-98	4	416	4e-98	4
XLOC_007476	SpisGene7822	617	436	385	342	363	0	+1/+2	436	617	394	348	371	0	+2/+1	822	0.0	3	834	0.0	3
XLOC_007481	SpisGene15539	462	592	303	282	288	0	+1/+2	592	462	306	285	291	0	+2/+1	666	0.0	2	647	1e-178	2
XLOC_007482	SpisGene15542	1184	219	146	109	122	0	+3/+3	219	1184	146	109	122	0	+3/+3	262	6e-63	2	262	1e-63	2
XLOC_007483	SpisGene15543	687	514	455	442	448	0	+2/+1	514	687	455	442	448	0	+1/+2	1010	0.0	2	1010	0.0	2
XLOC_007484	SpisGene15546	1203	939	806	644	692	0	-1/-2	939	1203	742	626	670	0	+3/+1	1460	0.0	14	1429	0.0	10
XLOC_007485	SpisGene15551	1794	416	372	343	359	0	+2/+1	416	1794	378	348	365	0	+1/+2	833	0.0	3	846	0.0	3
XLOC_007486	SpisGene15555	2553	525	519	479	492	0	+3/+1	525	2553	519	479	492	0	+1/+3	1148	0.0	1	1148	0.0	1
XLOC_007487	SpisGene15558	707	584	557	483	524	0	+3/+1	584	707	545	472	514	0	+1/+3	1117	0.0	2	1147	0.0	2
XLOC_007491	SpisGene15563	594	632	176	153	161	0	+1/+1	632	594	176	153	161	0	+1/+1	359	9e-99	1	359	1e-98	1
XLOC_007492	SpisGene18345	694	493	413	305	344	0	+1/+2	493	694	396	298	335	0	+2/+1	710	0.0	2	690	0.0	3
XLOC_007493	SpisGene18335	2224	1087	950	711	771	0	+3/+3	1087	2224	975	806	875	0	+3/+3	1552	0.0	4	1935	0.0	3
XLOC_007494	SpisGene24823	860	760	421	304	336	0	-1/-3	760	860	426	300	338	0	+3/+2	640	2e-159	5	695	5e-167	6
XLOC_007494	SpisGene7835	860	528	402	288	323	0	+2/+1	528	860	407	291	327	0	+1/+2	640	2e-156	5	661	4e-163	5
XLOC_007495	SpisGene7831	568	612	407	289	327	0	+1/+3	612	568	387	276	313	0	+3/+1	694	2e-132	12	644	5e-123	11
XLOC_007496	SpisGene7827	1228	1137	491	474	480	0	+3/+3	1137	1228	501	484	490	0	+1/+1	1125	0.0	4	1148	0.0	5
XLOC_007497	SpisGene7825	914	575	489	434	454	0	+1/+1	575	914	502	443	464	0	+1/+1	1046	0.0	2	1056	0.0	1
XLOC_007498	SpisGene7823	905	589	436	354	382	0	+2/+1	589	905	472	379	411	0	+1/+2	851	0.0	7	912	0.0	8
XLOC_007527	SpisGene7820	1166	1032	802	590	664	0	+1/+1	1032	1166	826	615	688	0	+1/+1	1358	0.0	4	1392	0.0	4
XLOC_007537	SpisGene18392	515	342	133	115	123	0	+2/+3	342	515	145	121	133	0	+3/+2	294	5e-73	2	306	6e-77	2
XLOC_007538	SpisGene18391	3651	686	551	473	497	0	-2/+1	686	3651	543	469	492	0	+1/-2	1136	0.0	8	1128	0.0	8
XLOC_007539	SpisGene18388	909	798	639	516	570	0	+3/+3	798	909	635	512	566	0	+3/+3	1113	0.0	5	1149	0.0	5
XLOC_007540	SpisGene18386	902	614	597	524	567	0	+1/+2	614	902	597	524	567	0	+2/+1	1275	0.0	1	1275	0.0	1
XLOC_007542	SpisGene18384	734	1950	669	566	600	0	+3/+2	1950	734	666	539	576	0	+2/+3	1242	0.0	6	1207	0.0	6
XLOC_007543	SpisGene18381	1329	1035	862	608	668	0	-3/-1	1035	1329	815	575	640	0	-1/-3	1418	0.0	19	1332	0.0	17
XLOC_007545	SpisGene18377	2143	492	426	339	378	0	-3/+2	492	2143	426	339	378	0	+2/-3	834	0.0	3	847	0.0	3
XLOC_007546	SpisGene5558	907	1073	509	479	487	0	+2/+3	1073	907	509	479	487	0	+3/+2	1148	0.0	3	1143	0.0	3
XLOC_007548	SpisGene5557	646	608	565	467	499	0	+1/+1	608	646	585	468	499	0	+1/+1	1101	0.0	8	1079	0.0	7
XLOC_007549	SpisGene5556	1194	1020	909	718	760	0	-1/-3	1020	1194	942	772	827	0	+3/+2	1612	0.0	8	1731	0.0	9
XLOC_007550	SpisGene5553	1374	1114	366	312	332	0	-2/+1	1114	1374	366	312	332	0	+1/-2	695	0.0	1	730	0.0	1
XLOC_007551	SpisGene5551	562	134	88	81	88	0	+3/+1	134	562	88	81	88	0	+1/+3	203	6e-45	2	203	9e-46	2
XLOC_007552	SpisGene5550	1276	1330	1134	874	939	0	+1/+3	1330	1276	1108	927	978	0	-3/-2	1906	0.0	8	2059	0.0	9
XLOC_007553	SpisGene5549	560	376	198	153	169	0	+1/+1	376	560	198	153	169	0	+1/+1	385	5e-100	2	384	6e-100	2
XLOC_007556	SpisGene18387	828	591	296	273	285	0	+2/+1	591	828	296	273	285	0	+1/+2	653	0.0	1	653	0.0	1
XLOC_007560	SpisGene18383	449	259	95	88	89	0	+2/+1	259	449	95	88	89	0	+1/+2	214	5e-55	1	212	1e-54	1
XLOC_007561	SpisGene18380	296	302	134	126	131	0	+1/+3	302	296	134	126	131	0	+3/+1	264	1e-70	1	264	2e-70	1
XLOC_007562	SpisGene18379	1209	1845	573	342	421	0	+3/+3	1845	1209	573	342	421	0	+3/+3	804	0.0	7	804	0.0	7
XLOC_007564	SpisGene5559	244	256	218	171	178	0	+2/+2	256	244	213	180	195	0	-2/-1	419	2e-99	4	462	3e-101	6
XLOC_007566	SpisGene5555	1744	2837	1618	1553	1591	0	+3/+2	2837	1744	1618	1553	1591	0	+2/+3	3573	0.0	1	3597	0.0	1
XLOC_007591	SpisGene21556	392	259	222	139	176	0	+2/+3	259	392	222	139	176	0	+3/+2	341	6e-76	4	341	4e-76	4
