QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
SpisGene14632	g38099	338	170	170	137	155	0	+1/+1	170	338	170	137	155	0	+1/+1	338	1e-92	1	338	4e-93	1
SpisGene14633	g38098	1174	1011	940	818	870	0	+1/+1	1011	1174	991	813	874	0	+3/+3	1993	0.0	5	1941	0.0	4
SpisGene14634	adi2mcaRNA189_R1	1370	1112	783	473	585	0	+3/+1	1112	1370	732	448	551	0	+1/+3	1135	0.0	18	1046	0.0	17
SpisGene14635	g38093	549	355	344	249	302	0	+1/+1	355	549	344	249	302	0	+1/+1	626	3e-172	2	596	7e-164	2
SpisGene14635	g43339	549	355	344	249	302	0	+1/+1	355	549	344	249	302	0	+1/+1	626	3e-172	2	596	7e-164	2
SpisGene14636	g38090	1004	466	318	216	269	0	+1/+1	466	1004	318	216	269	0	+1/+1	550	4e-134	4	527	9e-128	4
SpisGene14637	g38089	1453	1481	1301	837	1000	0	+1/+1	1481	1453	1266	916	1051	0	+1/+1	1924	0.0	6	2127	0.0	4
SpisGene14639	g38075	440	449	438	422	430	0	+1/+1	449	440	438	422	430	0	+1/+1	995	0.0	1	995	0.0	1
SpisGene1464	g32332	947	444	408	279	340	0	+3/+1	444	947	411	278	341	0	+1/+3	703	0.0	4	702	0.0	4
SpisGene14640	g38073	358	284	247	213	231	0	+3/+2	284	358	249	214	233	0	+3/+1	519	1e-134	3	518	1e-134	3
SpisGene14641	g38072	965	829	530	354	441	0	+1/+1	829	965	574	369	460	0	+1/+1	914	0.0	8	935	0.0	9
SpisGene14642	g38042	1643	592	594	475	530	0	+1/+1	592	1643	594	475	530	0	+1/+1	1202	0.0	3	1202	0.0	3
SpisGene14647	g38041	1212	1066	821	708	748	0	+2/+2	1066	1212	827	727	765	0	+1/+1	1760	0.0	9	1769	0.0	11
SpisGene14648	g69373	580	196	195	140	166	0	+3/+1	196	580	195	140	166	0	+1/+3	346	2e-88	2	346	5e-89	2
SpisGene1465	g32333	686	344	309	200	244	0	+3/+1	344	686	321	204	251	0	+1/+3	452	2e-126	1	511	1e-144	1
SpisGene14650	g69369	833	540	332	173	231	0	+1/+1	540	833	377	185	257	0	+1/+1	432	2e-92	5	470	5e-98	7
SpisGene14651	g69368	735	515	386	226	281	0	+3/+1	515	735	370	217	272	0	+1/+3	547	3e-126	6	517	2e-113	6
SpisGene14653	g18704	956	489	482	454	469	0	+1/+1	489	956	479	439	455	0	+1/+1	1107	0.0	2	1057	0.0	1
SpisGene14654	g18703	532	992	466	318	400	0	+1/+1	992	532	436	313	389	0	+1/+1	767	0.0	4	756	0.0	4
SpisGene14655	g37212	837	873	515	254	370	0	+1/+1	873	837	531	262	380	0	+1/+1	684	1e-142	9	698	2e-152	8
SpisGene14656	g12080	399	254	122	77	95	0	+1/+1	254	399	157	100	122	0	+1/+1	203	7e-45	2	218	1e-49	2
SpisGene14657	g12081	894	964	783	539	663	0	+1/+1	964	894	771	544	665	0	+1/+1	1350	0.0	8	1374	0.0	8
SpisGene14659	g11830	606	483	475	380	427	0	+1/+1	483	606	475	380	427	0	+1/+1	1003	0.0	4	978	0.0	4
SpisGene14659	g19648	606	498	475	380	427	0	+1/+3	498	606	475	380	427	0	+3/+1	1003	0.0	4	978	0.0	4
SpisGene1466	g32334	3482	3149	2954	2179	2611	0	+1/+1	3149	3482	3013	2221	2657	0	+1/+1	4984	0.0	7	4848	0.0	7
SpisGene14660	g11835	881	753	615	440	508	0	+1/+1	753	881	609	430	504	0	+1/+1	1022	0.0	9	1056	0.0	9
SpisGene14660	g19652	881	753	615	440	508	0	+1/+1	753	881	609	430	504	0	+1/+1	1022	0.0	9	1056	0.0	9
SpisGene14661	g11836	1236	826	618	430	489	0	+1/+1	826	1236	625	459	525	0	+1/+1	997	0.0	8	1062	0.0	6
SpisGene14662	g11837	441	163	164	103	128	0	+2/+1	163	441	164	103	128	0	+1/+2	223	1e-51	2	213	3e-49	2
SpisGene14663	g11838	159	161	156	102	124	0	+1/+1	161	159	156	102	124	0	+1/+1	256	3e-68	1	232	6e-61	1
SpisGene14664	g11839	1092	524	509	442	487	0	+2/+1	524	1092	531	456	505	0	+1/+2	1038	0.0	4	964	0.0	4
SpisGene14665	adi2mcaRNA13718_R1	1102	1026	751	475	586	0	+1/+1	1026	1102	694	440	541	0	+1/+1	1102	0.0	12	1012	0.0	10
SpisGene14666	g11841	295	295	292	255	282	0	+1/+1	295	295	292	255	282	0	+1/+1	571	9e-163	1	571	7e-163	1
SpisGene14666	g16313	295	295	292	255	282	0	+1/+1	295	295	292	255	282	0	+1/+1	571	9e-163	1	571	7e-163	1
SpisGene14667	g13922	1112	1366	446	289	350	0	+1/+1	1366	1112	458	301	362	0	+1/+1	699	2e-150	8	730	1e-165	7
SpisGene14670	g16311	1129	517	483	341	420	0	+3/+1	517	1129	493	343	424	0	+1/+3	900	0.0	2	901	0.0	2
SpisGene14671	g63846	294	233	207	181	196	0	+1/+1	233	294	209	183	198	0	+1/+1	444	2e-124	1	451	1e-126	1
SpisGene14672	g63841	1368	627	386	199	274	0	+1/+1	627	1368	386	199	274	0	+1/+1	488	1e-101	6	491	4e-103	6
SpisGene14673	g63839	2001	2169	1835	1204	1464	0	+1/+1	2169	2001	1812	1197	1449	0	+1/+1	2869	0.0	12	2705	0.0	12
SpisGene14674	g7177	815	569	464	265	328	0	+1/+1	569	815	464	265	328	0	+1/+1	628	1e-166	3	590	2e-155	3
SpisGene14675	g62848	535	556	490	358	432	0	+1/+1	556	535	490	358	432	0	+1/+1	914	0.0	3	897	0.0	3
SpisGene14676	g13418	323	396	175	117	146	0	+1/+1	396	323	134	102	120	0	+3/+3	324	5e-76	3	278	2e-68	2
SpisGene14678	adi2mcaRNA3884_R1	200	319	188	114	146	0	+1/+1	319	200	188	114	146	0	+1/+1	284	3e-70	2	284	4e-70	2
SpisGene14678	g33466	200	329	188	114	146	0	+1/+1	329	200	188	114	146	0	+1/+1	284	3e-70	2	284	4e-70	2
SpisGene14679	g33464	866	415	366	288	316	0	+2/+2	415	866	366	288	316	0	+2/+2	661	0.0	3	632	0.0	3
SpisGene1468	g32335	716	452	426	318	374	0	+3/+1	452	716	426	318	374	0	+1/+3	760	0.0	1	731	0.0	1
SpisGene14680	g33463	250	151	128	95	109	0	+1/+1	151	250	145	103	120	0	+1/+1	249	1e-59	2	239	2e-63	1
SpisGene14681	g33462	498	309	262	174	214	0	+3/+1	309	498	262	174	214	0	+1/+3	442	2e-117	2	442	8e-118	2
SpisGene14684	g17138	1098	530	528	393	455	0	+1/+1	530	1098	528	393	455	0	+1/+1	900	0.0	2	897	0.0	2
SpisGene14685	g16308	339	135	135	123	131	0	+2/+1	135	339	135	123	131	0	+1/+2	309	9e-84	1	308	5e-84	1
SpisGene14685	g17137	339	135	135	123	131	0	+2/+1	135	339	135	123	131	0	+1/+2	309	9e-84	1	308	5e-84	1
SpisGene14686	g17135	248	182	173	108	139	0	+1/+1	182	248	173	108	139	0	+1/+1	278	2e-68	2	306	5e-77	2
SpisGene14687	g26553	680	1085	614	473	538	0	+3/+1	1085	680	595	458	521	0	+1/+3	1127	0.0	2	1126	0.0	3
SpisGene14695	g26556	605	369	358	239	301	0	+1/+1	369	605	358	239	301	0	+1/+1	619	2e-164	3	619	7e-165	3
SpisGene14696	g26557	520	133	105	88	94	0	+2/+3	133	520	93	83	87	0	+1/+3	213	7e-43	3	199	4e-45	2
SpisGene14697	g26561	635	213	175	134	157	0	+1/+1	213	635	154	116	138	0	+1/+1	305	1e-68	3	300	8e-62	4
SpisGene14699	adi2mcaRNA20782_R1	971	1118	669	441	531	0	+1/+1	1118	971	648	430	517	0	+1/+1	1106	0.0	5	1061	0.0	4
SpisGene14701	g26563	722	789	598	438	520	0	+1/+1	789	722	647	437	530	0	+1/+1	1050	0.0	8	1022	0.0	8
SpisGene14702	g26570	2228	1727	1094	556	761	0	+1/+1	1727	2228	1049	540	738	0	+1/+1	1425	0.0	15	1414	0.0	15
SpisGene14703	g26569	1221	936	820	484	597	0	+1/+1	936	1221	820	484	597	0	+1/+1	1160	0.0	4	1191	0.0	4
SpisGene14707	g66314	1413	1132	809	472	581	0	+3/+3	1132	1413	850	517	628	0	+1/+1	1106	0.0	7	1262	0.0	8
SpisGene14708	g66309	1821	1922	964	700	790	0	+1/+1	1922	1821	1140	782	894	0	+3/+3	1582	0.0	15	1750	0.0	18
SpisGene1471	g59070	3204	2812	2443	1402	1885	0	+3/+3	2812	3204	2482	1372	1859	0	+3/+3	3175	0.0	21	2946	0.0	23
SpisGene14714	adi2mcaRNA32829_R0	1306	841	545	316	396	0	+2/+1	841	1306	559	318	401	0	+1/+2	831	3e-178	10	833	4e-179	10
SpisGene14719	g36247	1428	327	56	22	36	0	+2/+1	327	1428	56	22	36	0	+1/+2	60	4e-08	1	60	9e-09	1
SpisGene14719	g64960	1428	324	56	22	36	0	+2/+1	324	1428	56	22	36	0	+1/+2	60	4e-08	1	60	9e-09	1
SpisGene1472	g59067	4283	3912	3373	2434	2994	0	+1/+1	3912	4283	3373	2436	2993	0	+1/+1	5592	0.0	11	5460	0.0	11
SpisGene14720	g36242	641	630	562	355	447	0	+1/+1	630	641	562	355	447	0	+1/+1	902	0.0	6	902	0.0	6
SpisGene14721	g36241	699	355	321	278	303	0	+2/+1	355	699	321	278	303	0	+1/+2	688	0.0	1	688	0.0	1
SpisGene14722	g36240	1007	1014	886	515	662	0	+1/+1	1014	1007	895	516	664	0	+1/+1	1225	0.0	9	1227	0.0	9
SpisGene14723	g64952	445	302	223	167	187	0	+1/+1	302	445	235	179	201	0	+1/+1	440	5e-109	3	447	2e-111	3
SpisGene14724	g64951	1032	1290	886	667	756	0	+2/+2	1290	1032	924	694	786	0	+1/+1	1662	0.0	3	1700	0.0	4
SpisGene14725	adi2mcaRNA11890_R0	3621	2948	2714	1679	2087	0	+1/+2	2948	3621	2716	1668	2081	0	+2/+1	3880	0.0	18	3906	0.0	20
SpisGene14726	g64949	483	622	421	313	374	0	+1/+1	622	483	471	332	404	0	+3/+1	702	0.0	3	777	0.0	4
SpisGene14727	adi2mcaRNA11892_R0	757	404	353	264	292	0	+2/+1	404	757	353	264	292	0	+1/+2	650	7e-174	3	645	1e-172	3
SpisGene14728	g10225	509	335	312	260	289	0	+3/+1	335	509	312	260	289	0	+1/+3	627	2e-179	1	627	9e-180	1
SpisGene1473	g59066	3080	2826	2573	1610	2031	0	+2/+3	2826	3080	2437	1535	1934	0	+1/+3	3587	0.0	11	3323	0.0	14
SpisGene14733	g64944	443	283	231	174	199	0	+3/+1	283	443	214	171	193	0	+1/+3	427	3e-119	1	425	2e-112	2
SpisGene14734	g64943	464	389	224	153	185	0	+1/+1	389	464	283	179	218	0	+1/+1	360	7e-85	3	390	5e-88	4
SpisGene14735	g10228	514	515	245	140	185	0	+1/+1	515	514	309	171	232	0	+1/+1	330	8e-53	7	423	4e-80	7
SpisGene14736	g39939	545	345	340	226	284	0	+2/+1	345	545	340	226	284	0	+1/+2	598	9e-164	2	598	4e-164	2
SpisGene14737	g39936	584	538	449	308	364	0	+1/+1	538	584	456	300	357	0	+1/+1	698	3e-171	6	642	7e-160	5
SpisGene14739	g48555	548	477	404	306	357	0	+2/+2	477	548	406	315	367	0	+2/+2	776	0.0	3	778	0.0	3
SpisGene1474	g59065	838	525	449	334	394	0	+1/+1	525	838	463	347	407	0	+1/+1	783	0.0	1	800	0.0	2
SpisGene14740	g48556	673	818	617	485	554	0	+1/+1	818	673	631	496	566	0	+1/+1	1078	0.0	4	1121	0.0	4
SpisGene14741	adi2mcaRNA29288_R0	548	559	458	342	396	0	+1/+1	559	548	462	343	398	0	+1/+1	842	0.0	4	845	0.0	4
SpisGene14742	g48563	1174	596	469	403	438	0	+1/+1	596	1174	432	370	406	0	+1/+1	981	0.0	2	918	0.0	3
SpisGene14743	g48564	650	646	594	419	503	0	+1/+1	646	650	602	423	510	0	+1/+1	1065	0.0	7	1097	0.0	7
SpisGene14745	g39151	807	543	540	373	451	0	+1/+1	543	807	540	373	451	0	+1/+1	942	0.0	1	932	0.0	1
SpisGene14746	g52052	672	715	630	418	512	0	+1/+1	715	672	563	393	470	0	+1/+1	1018	0.0	2	1014	0.0	2
SpisGene14748	g52053	870	790	549	440	486	0	+1/+3	790	870	566	455	502	0	+3/+1	1066	0.0	6	1096	0.0	5
SpisGene14749	g52054	197	211	119	74	93	0	+1/+1	211	197	114	71	88	0	+1/+1	188	1e-35	3	180	4e-33	3
SpisGene1475	adi2mcaRNA1443_R0	2385	2089	1914	1627	1770	0	+2/+2	2089	2385	1910	1605	1741	0	+2/+2	4035	0.0	15	3879	0.0	15
SpisGene14750	g52055	224	213	211	186	195	0	+1/+1	213	224	211	186	195	0	+1/+1	463	9e-124	2	463	7e-124	2
SpisGene14753	g63322	1359	655	435	229	284	0	+3/+3	655	1359	469	235	302	0	+3/+3	564	6e-90	12	573	8e-93	12
SpisGene14754	g70998	675	840	299	235	268	0	+1/+1	840	675	299	235	268	0	+1/+1	595	4e-176	1	595	4e-176	1
SpisGene14755	g1425	569	1257	313	130	185	0	+1/+1	1257	569	334	137	195	0	+1/+1	320	2e-47	7	335	3e-51	7
SpisGene14759	adi2mcaRNA12993_R1	554	499	238	133	180	0	+1/+1	499	554	238	133	180	0	+1/+1	333	7e-91	1	333	5e-91	1
SpisGene14764	g8167	569	829	476	324	389	0	+1/+1	829	569	468	317	382	0	+1/+1	839	0.0	6	821	0.0	6
SpisGene14766	g44895	620	1276	320	118	199	0	+1/+1	1276	620	320	118	199	0	+1/+1	307	2e-67	3	306	5e-67	3
SpisGene14767	adi2mcaRNA14314_R2	1608	1452	1265	1000	1095	0	+2/+3	1452	1608	1257	987	1083	0	+3/+2	2392	0.0	16	2363	0.0	16
SpisGene14769	g52942	414	782	403	301	346	0	+2/+3	782	414	410	308	353	0	+3/+2	704	2e-168	6	717	3e-172	6
SpisGene1477	g59050	541	636	500	333	404	0	+1/+1	636	541	519	344	418	0	+1/+1	838	0.0	4	889	0.0	3
SpisGene14781	g53192	252	220	188	122	154	0	+1/+1	220	252	204	125	161	0	+1/+1	299	8e-75	2	303	3e-76	2
SpisGene14784	g23101	2949	2935	2703	2119	2375	0	+1/+1	2935	2949	2737	2171	2428	0	+1/+1	5007	0.0	14	5128	0.0	12
SpisGene14789	g39762	1765	172	172	172	172	0	+2/+1	172	1765	172	172	172	0	+1/+2	397	2e-109	1	392	2e-109	1
SpisGene1479	g59048	276	320	185	145	163	0	+3/+1	320	276	185	145	163	0	+1/+3	341	3e-101	1	346	8e-103	1
SpisGene14790	g39761	568	309	259	184	219	0	+3/+3	309	568	289	194	234	0	+2/+2	474	2e-116	5	482	8e-113	5
SpisGene14791	g39760	186	155	154	131	147	0	+1/+1	155	186	154	131	147	0	+1/+1	321	9e-82	2	323	3e-82	2
SpisGene14792	g4460	620	544	366	172	243	0	+1/+1	544	620	388	177	252	0	+1/+1	442	4e-96	5	443	1e-102	4
SpisGene14793	g39755	143	167	116	99	106	0	+1/+1	167	143	108	93	99	0	+1/+1	221	1e-51	2	212	5e-49	2
SpisGene14796	g32399	379	155	118	60	82	0	+2/+1	155	379	118	60	82	0	+1/+2	160	7e-18	5	160	2e-18	5
SpisGene14797	adi2mcaRNA16414_R0	575	397	322	293	306	0	+1/+1	397	575	322	295	306	0	+3/+3	720	0.0	2	738	0.0	4
SpisGene14798	g63198	486	382	349	291	317	0	+1/+1	382	486	349	291	317	0	+1/+1	710	0.0	3	710	0.0	3
SpisGene14799	g31263	759	833	337	193	257	0	+1/+1	833	759	314	183	242	0	+2/+1	512	2e-115	6	483	9e-107	5
SpisGene148	g33979	618	713	596	373	462	0	+1/+1	713	618	596	373	462	0	+1/+1	965	0.0	6	965	0.0	6
SpisGene1480	adi2mcaRNA21159_R0	3148	1685	1496	927	1162	0	+1/+1	1685	3148	1505	920	1157	0	+1/+1	2461	0.0	14	2389	0.0	14
SpisGene14800	adi2mcaRNA13980_R0	533	393	362	253	296	0	+1/+1	393	533	356	248	286	0	+1/+1	621	2e-153	5	604	2e-151	4
SpisGene14806	adi2mcaRNA4360_R0	907	927	473	384	430	0	+1/+1	927	907	536	431	483	0	+1/+1	985	0.0	9	1050	0.0	9
SpisGene14807	g22289	339	218	218	178	197	0	+1/+1	218	339	218	178	197	0	+1/+1	391	2e-108	1	415	4e-116	1
SpisGene14808	g22288	1492	865	358	229	281	0	+1/+1	865	1492	416	258	321	0	+2/+2	554	5e-114	7	597	3e-123	8
SpisGene14809	g22280	382	194	149	122	132	0	+1/+1	194	382	160	124	139	0	+1/+1	295	2e-79	1	299	3e-81	1
SpisGene1481	g63025	903	525	514	437	476	0	+2/+1	525	903	514	437	476	0	+1/+2	1067	0.0	1	1067	0.0	1
SpisGene14810	g22277	499	543	388	288	331	0	+3/+1	543	499	388	288	331	0	+1/+3	701	4e-180	4	685	2e-175	4
SpisGene14811	g22278	1084	1082	640	417	502	0	+1/+1	1082	1084	714	459	560	0	+3/+3	1028	0.0	12	1127	0.0	13
SpisGene14814	g29197	796	333	337	297	312	0	+3/+1	333	796	337	297	312	0	+1/+3	722	0.0	2	686	0.0	2
SpisGene14815	g29198	881	590	475	407	438	0	+3/+1	590	881	492	422	454	0	+1/+3	972	0.0	3	973	0.0	2
SpisGene14816	adi2mcaRNA15863_R0	634	464	409	281	337	0	+2/+1	464	634	409	281	337	0	+1/+2	722	0.0	3	722	0.0	3
SpisGene14817	g29203	337	304	290	211	241	0	+2/+1	304	337	281	205	234	0	+1/+2	491	2e-138	1	501	7e-142	1
SpisGene14818	g29204	463	485	427	266	332	0	+1/+1	485	463	427	266	332	0	+1/+1	703	0.0	4	703	0.0	4
SpisGene14819	g29205	904	535	396	346	371	0	+1/+1	535	904	381	333	358	0	+1/+1	795	0.0	5	757	0.0	4
SpisGene1482	g63032	427	317	273	132	190	0	+2/+1	317	427	273	132	190	0	+1/+2	389	2e-79	6	389	1e-79	6
SpisGene14820	g31733	439	347	312	233	272	0	+1/+1	347	439	295	223	259	0	+1/+1	561	2e-145	3	537	4e-132	4
SpisGene14821	g31732	681	699	601	421	501	0	+1/+1	699	681	601	421	501	0	+1/+1	1039	0.0	7	1039	0.0	7
SpisGene14822	g45160	957	934	915	786	839	0	+3/+3	934	957	908	778	828	0	+3/+3	1868	0.0	5	1828	0.0	4
SpisGene14823	g22253	311	171	154	138	146	0	+2/+1	171	311	151	135	143	0	+1/+2	333	5e-91	1	327	1e-89	1
SpisGene14824	g22252	986	1039	941	736	825	0	+1/+1	1039	986	953	746	838	0	+1/+1	1750	0.0	6	1787	0.0	6
SpisGene14825	g31731	356	189	189	164	178	0	+2/+1	189	356	189	164	178	0	+1/+2	358	2e-98	1	390	2e-108	1
SpisGene14826	g22258	3520	1198	864	695	784	0	+3/+2	1198	3520	922	733	823	0	+2/+3	1640	0.0	12	1615	0.0	10
SpisGene14827	g31766	201	201	201	162	183	0	+1/+1	201	201	201	162	183	0	+1/+1	355	5e-98	1	387	1e-107	1
SpisGene14828	g31767	470	121	103	92	99	0	+3/+1	121	470	101	90	96	0	+1/+3	203	1e-45	2	181	5e-46	1
SpisGene14829	g31768	679	643	336	267	300	0	+3/+2	643	679	357	273	307	0	+2/+3	679	0.0	3	679	0.0	3
SpisGene1483	g63021	972	484	401	346	372	0	+3/+2	484	972	362	294	324	0	+3/+1	807	0.0	4	663	9e-175	3
SpisGene14831	g31769	584	653	489	331	395	0	+1/+1	653	584	502	344	408	0	+1/+1	812	0.0	5	841	0.0	5
SpisGene14832	g31763	347	232	110	73	88	0	+1/+1	232	347	110	73	88	0	+1/+1	159	8e-32	2	183	3e-39	2
SpisGene14833	g31762	346	175	164	117	133	0	+1/+1	175	346	164	117	133	0	+1/+1	275	3e-67	2	275	1e-67	2
SpisGene14834	g31761	279	234	96	71	84	0	+1/+1	234	279	96	71	84	0	+1/+1	181	2e-39	2	181	1e-39	2
SpisGene14835	g19178	1007	1094	377	210	287	0	+1/+1	1094	1007	393	211	293	0	+1/+1	547	7e-139	3	552	2e-140	3
SpisGene14838	g14622	136	227	109	85	94	0	+1/+1	227	136	134	98	115	0	+1/+1	183	4e-40	2	241	1e-63	1
SpisGene14838	g22175	136	230	109	85	94	0	+1/+1	230	136	110	86	95	0	+1/+1	183	5e-40	2	212	3e-48	2
SpisGene14842	g3893	911	989	673	508	589	0	+2/+2	989	911	692	514	601	0	+1/+1	1245	0.0	8	1254	0.0	8
SpisGene14843	g9127	1095	478	461	306	365	0	+3/+1	478	1095	476	312	374	0	+1/+3	744	0.0	4	756	0.0	4
SpisGene14845	g3895	324	323	302	213	251	0	+1/+1	323	324	302	213	251	0	+1/+1	539	1e-146	2	539	9e-147	2
SpisGene14846	g3899	394	508	384	346	368	0	+1/+1	508	394	384	346	368	0	+1/+1	847	0.0	2	847	0.0	2
SpisGene14847	g3898	1780	1244	913	542	666	0	+2/+2	1244	1780	895	544	656	0	+1/+1	1299	0.0	18	1278	0.0	17
SpisGene14848	g3897	412	340	340	299	324	0	+1/+1	340	412	340	299	324	0	+1/+1	707	0.0	1	702	0.0	1
SpisGene14849	g3896	347	311	309	235	274	0	+2/+1	311	347	309	235	274	0	+1/+2	591	1e-168	1	591	7e-169	1
SpisGene1485	g32351	1054	1139	973	722	822	0	+2/+2	1139	1054	914	669	764	0	+3/+3	1745	0.0	6	1664	0.0	6
SpisGene14851	g9130	3692	3199	2135	1433	1733	0	+1/+1	3199	3692	2142	1378	1698	0	+1/+1	3452	0.0	9	3416	0.0	9
SpisGene14855	g9140	250	700	173	101	137	0	+1/+1	700	250	173	101	137	0	+1/+1	310	4e-72	3	310	1e-71	3
SpisGene14856	g12206	406	284	161	66	104	0	+3/+1	284	406	161	66	104	0	+1/+3	208	3e-47	2	208	1e-47	2
SpisGene14857	g12205	552	326	208	120	152	0	+1/+1	326	552	193	113	143	0	+1/+1	329	3e-87	2	318	2e-84	2
SpisGene14858	g12203	991	654	578	470	525	0	+1/+2	654	991	614	497	556	0	+3/+2	1179	0.0	5	1226	0.0	5
SpisGene14859	g12202	1435	822	725	615	658	0	+1/+1	822	1435	677	527	570	0	+1/+1	1466	0.0	3	1239	0.0	4
SpisGene1486	g32350	1192	1099	1030	698	837	0	+3/+1	1099	1192	1030	698	837	0	+1/+3	1781	0.0	5	1765	0.0	5
SpisGene14862	g23299	1431	1789	1107	588	820	0	+1/+1	1789	1431	1165	611	872	0	+1/+3	1302	0.0	9	1318	0.0	7
SpisGene14863	g10623	320	536	251	162	197	0	+1/+1	536	320	227	147	179	0	+1/+1	375	2e-96	2	297	8e-73	2
SpisGene14865	g23302	1135	520	475	396	429	0	+1/+1	520	1135	469	392	425	0	+1/+1	959	0.0	1	950	0.0	1
SpisGene14866	g35137	303	340	238	176	204	0	+1/+1	340	303	238	176	204	0	+1/+1	439	7e-123	1	439	6e-123	1
SpisGene14868	g35141	191	209	182	137	155	0	+2/+2	209	191	182	137	155	0	+2/+2	335	2e-85	2	335	1e-85	2
SpisGene14869	g35142	422	305	298	200	240	0	+2/+3	305	422	262	222	243	0	+1/+3	478	6e-128	2	538	2e-145	2
SpisGene14870	g6676	953	759	668	449	530	0	+2/+1	759	953	645	440	523	0	+1/+2	1044	0.0	5	1044	0.0	4
SpisGene14871	g6675	1560	1781	762	499	594	0	+1/+1	1781	1560	696	462	547	0	+1/+1	1074	0.0	12	1040	0.0	13
SpisGene14873	g6674	721	452	452	415	440	0	+1/+1	452	721	452	415	440	0	+1/+1	1019	0.0	1	1028	0.0	1
SpisGene14874	g6673	522	291	240	159	195	0	+3/+1	291	522	240	159	195	0	+1/+3	406	8e-99	3	406	3e-99	3
SpisGene14876	g6672	329	183	179	114	137	0	+3/+1	183	329	179	114	137	0	+1/+3	256	9e-68	1	256	3e-68	1
SpisGene14877	g6671	374	288	240	144	179	0	+1/+1	288	374	258	154	191	0	+1/+1	338	5e-86	2	353	2e-97	1
SpisGene14878	g6670	897	679	537	414	469	0	+2/+1	679	897	591	425	505	0	+2/+3	945	0.0	5	1015	0.0	8
SpisGene14879	g6668	575	545	444	312	368	0	+1/+1	545	575	442	311	367	0	+1/+1	752	0.0	5	756	0.0	5
SpisGene1488	g32348	1424	1119	861	533	667	0	+1/+1	1119	1424	823	524	644	0	+1/+1	1410	0.0	9	1414	0.0	8
SpisGene14880	g6667	436	294	264	211	246	0	+1/+1	294	436	248	197	231	0	+1/+1	512	9e-145	1	511	3e-138	2
SpisGene14881	g6666	485	344	191	145	171	0	+2/+1	344	485	209	153	182	0	+1/+2	364	6e-86	3	382	1e-91	3
SpisGene14883	g6665	940	1246	590	311	403	0	+2/+2	1246	940	590	311	403	0	+2/+2	762	0.0	7	762	0.0	7
SpisGene14888	g16152	486	842	426	285	351	0	+3/+3	842	486	415	273	337	0	+3/+3	712	4e-175	7	652	4e-169	6
SpisGene14888	g47981	486	846	425	285	352	0	+3/+3	846	486	414	273	338	0	+3/+3	712	4e-175	7	652	4e-169	6
SpisGene14889	g47982	507	307	181	120	144	0	+1/+1	307	507	250	158	196	0	+3/+3	292	8e-73	3	398	2e-87	5
SpisGene14890	g47983	476	163	135	84	110	0	+3/+1	163	476	137	79	104	0	+1/+3	220	2e-45	3	208	2e-37	4
SpisGene14891	g47989	755	773	714	569	643	0	+1/+1	773	755	696	549	617	0	+1/+1	1160	0.0	3	1174	0.0	5
SpisGene14892	g47990	688	459	358	251	296	0	+2/+2	459	688	308	235	271	0	+1/+3	559	6e-131	5	496	9e-113	5
SpisGene14895	g70184	777	149	149	114	132	0	+2/+1	149	777	149	114	132	0	+1/+2	298	4e-80	1	298	5e-81	1
SpisGene14896	g70185	1604	555	554	496	530	0	+1/+1	555	1604	554	496	530	0	+1/+1	1199	0.0	1	1203	0.0	1
SpisGene14897	adi2mcaRNA5969_R0	488	463	392	238	296	0	+2/+1	463	488	392	238	296	0	+1/+2	671	5e-180	3	671	4e-180	3
SpisGene149	g33980	707	506	442	363	394	0	+1/+1	506	707	467	367	403	0	+1/+1	933	0.0	3	925	0.0	3
SpisGene1490	adi2mcaRNA1380_R0	1118	1421	750	384	503	0	+3/+1	1421	1118	789	409	532	0	+1/+1	1002	0.0	12	1078	0.0	14
SpisGene14903	g10164	414	184	137	81	101	0	+1/+1	184	414	165	92	115	0	+1/+1	211	6e-48	2	232	6e-55	2
SpisGene14903	g4158	414	184	137	81	101	0	+1/+1	184	414	165	92	115	0	+1/+1	211	4e-48	2	232	5e-55	2
SpisGene14905	adi2mcaRNA9970_R3	849	635	429	282	335	0	+1/+1	635	849	429	282	335	0	+1/+1	686	0.0	2	686	0.0	2
SpisGene14907	g1840	420	327	301	217	257	0	+1/+1	327	420	301	217	257	0	+1/+1	551	9e-159	2	551	5e-159	2
SpisGene14908	g15910	319	319	303	234	262	0	+1/+1	319	319	303	234	262	0	+1/+1	586	4e-167	1	586	3e-167	1
SpisGene14908	g1839	319	319	303	235	262	0	+1/+1	319	319	303	235	262	0	+1/+1	586	3e-167	1	586	2e-167	1
SpisGene14909	adi2mcaRNA3566_R0	634	310	238	194	216	0	+1/+1	310	634	238	194	216	0	+1/+1	493	1e-151	1	493	5e-152	1
SpisGene14909	adi2mcaRNA3566_R1	634	310	238	194	216	0	+1/+1	310	634	238	194	216	0	+1/+1	493	1e-151	1	493	5e-152	1
